Name,PlayerID
Robbie Ray,592662
Zack Greinke,425844
Patrick Corbin,571578
Archie Bradley,605151
Shelby Miller,571946
Braden Shipley,640463
Brad Ziegler,446899
Randall Delgado,517414
Daniel Hudson,543339
Jake Barrett,545332
Enrique Burgos,111709
Zack Godley,643327
Tyler Clippard,461325
Dominic Leone,608678
Silvino Bracho,611093
Edwin Escobar,546276
Andrew Chafin,605177
Josh Collmenter,518567
Matt Koch,571863
Evan Marshall,605359
Steve Hathaway,643355
Zac Curtis,657205
Tyler Wagner,621281
Adam Loewen,429400
Vicente Campos,553883
Matt Buschmann,501936
Keith Hessler,594857
Kyle Drabek,475138
Julio Teheran,527054
Matt Wisler,605538
Mike Foltynewicz,592314
Aaron Blair,594760
Williams Pérez,554234
Jim Johnson,462382
Ian Krol,571871
Arodys Vizcaíno,527055
Chris Withrow,519437
Hunter Cervenka,543017
Bud Norris,502032
Tyrell Jenkins,592433
John Gant,607231
Mauricio Cabrera,606291
Ryan Weber,543901
José Ramírez,542432
Alexi Ogando,468396
Lucas Harrell,449173
Eric O'Flaherty,447714
Jhoulys Chacín,468504
Casey Kelly,543391
Chaz Roe,475054
Brandon Cunniff,594792
Jason Grilli,276351
Dario Alvarez,516714
Roberto Hernandez,433584
Jed Bradley,605152
Madison Younginer,572283
Shae Simmons,623406
Matt Marksberry,621408
Dan Winkler,595465
Jason Hursh,592422
Kevin Gausman,592332
Chris Tillman,501957
Ubaldo Jiménez,434622
Yovani Gallardo,451596
Tyler Wilson,592869
Zack Britton,502154
Dylan Bundy,605164
Vance Worley,474699
Brad Brach,542960
Mychal Givens,571710
Wade Miley,489119
Darren O'Day,503285
Odrisamer Despaigne,628333
Donnie Hart,643354
Oliver Drake,543118
Brian Duensing,488846
Tommy Hunter,488984
Logan Ondrusek,446185
Brian Matusz,451085
Ashur Tolliver,572208
Parker Bridwell,592170
Jayson Aquino,593969
Aríel Miranda,664641
Ryan Flaherty,475247
David Price,456034
Rick Porcello,519144
Steven Wright,453214
Clay Buchholz,453329
Eduardo Rodriguez,593958
Drew Pomeranz,519141
Craig Kimbrel,518886
Matt Barnes,598264
Robbie Ross,543726
Junichi Tazawa,547749
Koji Uehara,493157
Heath Hembree,592390
Joe Kelly,116950
Tommy Layne,518927
Henry Owens,596064
Sean O'Sullivan,457711
Noé Ramirez,598287
Fernando Abad,472551
Roenis Elías,606273
Robby Scott,582494
William Cuevas,571035
Carson Smith,605476
Pat Light,572990
Ryan LaMarre,534606
Bryan Holaday,592407
Chris Sale,519242
José Quintana,500779
Carlos Rodón,607074
Miguel González,456068
James Shields,448306
Mat Latos,502009
David Robertson,502085
Nate Jones,518858
Dan Jennings,543359
Matt Albers,458006
Zach Duke,435043
Michael Ynoa,573589
Anthony Ranaudo,519168
Tommy Kahnle,592454
Zach Putnam,474029
Chris Beck,571476
Jacob Turner,545363
John Danks,433579
Matt Purke,545357
Erik Johnson,116586
Carson Fulmer,608334
Juan Minaya,573668
Jake Petricka,502593
Blake Smith,544930
Scott Carroll,453222
Tyler Danish,641501
JB Shuck,543776
Daniel Webb,543900
Jon Lester,452657
Jake Arrieta,453562
Kyle Hendricks,543294
John Lackey,407793
Jason Hammel,434628
Héctor Rondón,444468
Trevor Cahill,502239
Travis Wood,475243
Justin Grimm,518748
Pedro Strop,467008
Mike Montgomery,543557
Adam Warren,476589
Aroldis Chapman,547973
Spencer Patton,607359
Rob Zastryzny,642239
Joe Smith,122457
Clayton Richard,453385
Félix Peña,570240
Neil Ramírez,519166
Jake Buchanan,594772
Joel Peralta,407908
Gerardo Concepción,615868
Joe Nathan,150274
Miguel Montero,471083
Dan Straily,573185
Brandon Finnegan,605232
Anthony DeSclafani,543101
John Lamb,117429
Tim Adleman,534947
Alfredo Simon,430580
Tony Cingrani,571561
Raisel Iglesias,628452
Blake Wood,502028
Ross Ohlendorf,456027
Jumbo Diaz,471822
Michael Lorenzen,547179
Cody Reed,642003
Keyvius Sampson,572102
Robert Stephenson,596112
Caleb Cotham,571584
Homer Bailey,456701
Jon Moscot,621209
Daniel Wright,642229
Drew Hayes,502457
Tim Melville,543532
Steve Delabar,447755
Wandy Peralta,593974
Dayan Díaz,500765
Matt Magill,543483
Layne Somsen,643550
Tyler Holt,534627
Corey Kluber,446372
Trevor Bauer,545333
Josh Tomlin,458708
Carlos Carrasco,471911
Danny Salazar,517593
Cody Allen,592102
Dan Otero,519096
Bryan Shaw,543766
Zach McAllister,502083
Jeff Manship,453249
Cody Anderson,594736
Mike Clevinger,605182
Andrew Miller,453192
Joba Chamberlain,501955
Austin Adams,613534
Kyle Crockett,641490
Ryan Merritt,607320
Shawn Armstrong,542888
Joe Colon,571572
Perci Garner,592330
Ross Detwiler,446321
Shawn Morimando,596049
Adam Plutko,592644
Tom Gorzelanny,452733
Chris Gimenez,460269
Chad Bettis,518452
Jon Gray,592351
Tyler Chatwood,543022
Tyler Anderson,542881
Jake McGee,459429
Jordan Lyles,543475
Carlos Estévez,608032
Boone Logan,457429
Chad Qualls,430589
Chris Rusin,543734
Eddie Butler,572750
Justin Miller,502522
Gonzalez Germen,542674
Jeff Hoffman,656546
Adam Ottavino,493603
Scott Oberg,623184
Christian Bergman,548357
Jason Motte,435400
Germán Márquez,608566
Matt Carasiti,571539
Miguel Castro,612434
Jason Gurka,543261
Yohan Flande,456071
David Hale,571735
Justin Verlander,434378
Michael Fulmer,605242
Aníbal Sánchez,434671
Mike Pelfrey,460059
Jordan Zimmermann,519455
Francisco Rodríguez,408061
Alex Wilson,543935
Justin Wilson,458677
Kyle Ryan,594986
Mark Lowe,450275
Daniel Norris,596057
Shane Greene,572888
Bruce Rondón,541652
Buck Farmer,571656
Blaine Hardy,543278
Drew VerHagen,572403
Warwick Saupold,599683
Dustin Molleken,451783
Bobby Parnell,458730
Logan Kensing,434137
Joe Mantiply,573009
Andrew Romine,461865
Collin McHugh,543521
Doug Fister,450729
Mike Fiers,571666
Dallas Keuchel,572971
Ken Giles,571704
Will Harris,501789
Luke Gregerson,502381
Pat Neshek,450212
Tony Sipp,448609
Chris Devenski,606965
Michael Feliz,593140
Scott Feldman,444857
Joe Musgrove,605397
Brad Peacock,502748
James Hoyt,624586
Josh Fields,435222
Jandel Gustave,594311
Brady Rodgers,572086
Kevin Chapman,502087
David Paulino,600944
Erik Kratz,456124
Tyler White,643603
Ian Kennedy,453178
Edinson Volquez,450172
Yordano Ventura,570649
Danny Duffy,518633
Wade Davis,451584
Kelvin Herrera,516969
Joakim Soria,465657
Peter Moylan,493247
Luke Hochevar,460024
Dillon Gee,518716
Chris Young,432934
Brian Flynn,543169
Chien-Ming Wang,425426
Kris Medlen,450665
Matt Strahm,621381
Scott Alexander,518397
Brooks Pounders,572044
Jason Vargas,450306
Kevin McCarthy,641838
Alec Mills,621219
Drew Butera,460077
Jered Weaver,450308
Matt Shoemaker,533167
Héctor Santiago,502327
Ricky Nolasco,445060
Nick Tropeano,607374
Huston Street,434718
Jose Alvarez,501625
Fernando Salas,477569
Mike Morin,573046
Cam Bedrosian,592135
Deolis Guerra,500610
Tyler Skaggs,572140
Tim Lincecum,453311
Garrett Richards,572070
Cory Rasmus,474284
José Váldez,572308
Alex Meyer,543542
Brett Oberholtzer,519085
Greg Mahle,657670
Andrew Bailey,457732
Cody Ege,643297
Javy Guerra,642770
Andrew Heaney,571760
David Huff,453307
Al Alburquerque,456379
Kenta Maeda,628317
Clayton Kershaw,477132
Scott Kazmir,431148
Ross Stripling,548389
Julio Urías,628711
Kenley Jansen,445276
Joe Blanton,430599
Pedro Báez,520980
Louis Coleman,488786
Alex Wood,622072
Adam Liberatore,571893
Chris Hatcher,501822
Brandon McCarthy,435221
Rich Hill,448179
Brock Stewart,592779
Mike Bolsinger,502211
Grant Dayton,594795
Jesse Chavez,445926
Casey Fien,502272
Luis Avilán,501593
Brett Anderson,474463
Josh Ravin,502051
Yimi García,554340
Carlos Frías,516910
Nick Tepesch,519344
Chin-hui Tsao,425835
José Fernández,622774
Tom Koehler,543408
Adam Conley,543045
Wei-Yin Chen,612672
Justin Nicolino,592593
Andrew Cashner,488768
AJ Ramos,573109
David Phelps,475479
Kyle Barraclough,607457
Dustin McGowan,430661
Mike Dunn,445197
José Ureña,570632
Nick Wittgren,621295
Fernando Rodney,407845
Brian Ellington,623395
Jarred Cosart,543054
Bryan Morris,457768
Nefi Ogando,596331
Austin Brice,592169
Craig Breslow,444520
Jake Esch,605222
Edwin Jackson,429719
Paul Clemens,518560
Chris Narveson,429780
Colin Rea,607067
Cody Hall,595235
Kendry Flores,572309
Jo-Jo Reyes,457456
Jimmy Nelson,519076
Zach Davies,605200
Chase Anderson,502624
Wily Peralta,503449
Junior Guerra,448855
Matt Garza,490063
Jeremy Jeffress,502026
Carlos Torres,448614
Tyler Thornburg,592804
Blaine Boyer,430641
Jhan Mariñez,501697
Michael Blazek,518468
Corey Knebel,608349
Tyler Cravy,572788
Taylor Jungmann,543380
Jacob Barnes,606930
Chris Capuano,425626
Will Smith,519293
Brent Suter,608718
Rob Scahill,543746
David Goforth,592341
Sam Freeman,518693
Ben Rowen,594985
Damien Magnifico,571911
Ariel Peña,516414
Michael Kirkman,457779
Ervin Santana,429722
Kyle Gibson,502043
Tyler Duffey,608648
Tommy Milone,543548
José Berríos,621244
Brandon Kintzler,445213
Ryan Pressly,519151
Michael Tonkin,543859
Taylor Rogers,573124
Trevor May,543507
Pat Dean,534737
Phil Hughes,461833
Buddy Boshers,542953
Kevin Jepsen,448178
Ryan O'Rourke,594951
Alex Wimmers,592872
Andrew Albers,452027
Adalberto Mejía,606167
Glen Perkins,450282
Eduardo Escobar,500871
Masahiro Tanaka,547888
CC Sabathia,282332
Michael Pineda,501381
Nathan Eovaldi,543135
Iván Nova,467100
Dellin Betances,476454
Kirby Yates,489446
Chasen Shreve,592741
Luis Severino,622663
Luis Cessa,570666
Chad Green,643338
Anthony Swarzak,461872
Nick Goody,580792
Bryan Mitchell,571951
Richard Bleier,542947
Blake Parker,453284
Johnny Barbato,592127
Jonathan Holder,656547
Ben Heller,621294
Phil Coke,457435
James Pazos,572021
Conor Mullee,571969
