Name,PlayerID
Welington Castillo,456078
Paul Goldschmidt,502671
Jean Segura,516416
Nick Ahmed,605113
Jake Lamb,571875
Brandon Drury,592273
Michael Bourn,456422
Yasmany Tomás,630111
Chris Owings,572008
Rickie Weeks,430001
David Peralta,444482
Chris Herrmann,543302
Mitch Haniger,571745
Tuffy Gosewisch,488912
Sócrates Brito,593647
Peter O'Brien,598284
AJ Pollock,572041
Kyle Jensen,571812
Óscar Hernández,591712
Mike Freeman,502273
Tyler Flowers,452095
Freddie Freeman,518692
Jace Peterson,607054
Erick Aybar,430947
Adonis García,611177
Matt Kemp,461314
Ender Inciarte,542255
Nick Markakis,455976
Jeff Francoeur,425796
Gordon Beckham,493596
Chase d'Arnaud,488818
Mallex Smith,605480
Dansby Swanson,621020
Daniel Castro,593495
Kelly Johnson,430637
Anthony Recker,489232
Brandon Snyder,474319
Emilio Bonifácio,466988
Drew Stubbs,453211
Reid Brignac,458582
Héctor Olivera,493343
Blake Lalli,503351
Rio Ruiz,547004
Matt Tuiasosopo,449168
Matt Wieters,446308
Chris Davis,448801
Jonathan Schoop,570731
Manny Machado,592518
Adam Jones,430945
Mark Trumbo,444432
Pedro Álvarez,476883
Joey Rickard,572073
Nolan Reimold,460099
Ryan Flaherty,475247
Caleb Joseph,543376
Steve Pearce,456665
Francisco Peña,506747
Paul Janish,457926
Trey Mancini,641820
Julio Borbon,474865
Dariel Álvarez,645848
Sandy León,506702
Hanley Ramirez,434670
Dustin Pedroia,456030
Xander Bogaerts,593428
Travis Shaw,543768
Brock Holt,571788
Mookie Betts,605141
David Ortiz,120074
Chris Young,432934
Christian Vázquez,543877
Aaron Hill,431094
Andrew Benintendi,643217
Ryan Hanigan,452672
Blake Swihart,596119
Bryce Brentz,518490
Josh Rutledge,592710
Marco Hernández,593523
Bryan Holaday,592407
Yoán Moncada,660162
Deven Marrero,571918
Rusney Castillo,628329
Michael Martinez,492841
Pablo Sandoval,467055
Ryan LaMarre,534606
Mike Miller,623166
Dioner Navarro,425900
José Abreu,547989
Brett Lawrie,543434
Tim Anderson,641313
Todd Frazier,453943
Melky Cabrera,466320
JB Shuck,543776
Adam Eaton,284566
Avisaíl García,541645
Tyler Saladino,573135
Justin Morneau,408047
Alex Avila,488671
Austin Jackson,457706
Jimmy Rollins,276519
Omar Narváez,553882
Jerry Sands,543742
Jason Coats,605183
Leury Garcia,544725
Kevan Smith,607345
Héctor Sánchez,516949
Matt Davidson,571602
Charlie Tilson,605508
Miguel Montero,471083
Anthony Rizzo,519203
Ben Zobrist,450314
Addison Russell,608365
Kris Bryant,592178
Jorge Soler,624585
Dexter Fowler,451594
Jason Heyward,518792
Javier Báez,595879
Willson Contreras,575929
David Ross,424325
Matt Szczur,519333
Chris Coghlan,458085
Albert Almora,546991
Tim Federowicz,543148
Munenori Kawasaki,493128
Jeimer Candelario,600869
Ryan Kalish,501888
Kyle Schwarber,656941
Tucker Barnhart,571466
Joey Votto,458015
Brandon Phillips,408252
Zack Cozart,446359
Eugenio Suárez,553993
Adam Duvall,594807
Billy Hamilton,571740
Jay Bruce,457803
Scott Schebler,594988
José Peraza,606299
Tyler Holt,534627
Ramón Cabrera,541608
Tony Renda,573113
Devin Mesoraco,519023
Steve Selsky,592731
Jordan Pacheco,457574
Hernan Iribarren,454975
Kyle Waldrop,592835
Rafael Lopez,607257
Patrick Kivlehan,623182
Yan Gomes,543228
Mike Napoli,435063
Jason Kipnis,543401
Francisco Lindor,596019
José Ramírez,542432
Rajai Davis,434658
Tyler Naquin,571980
Lonnie Chisenhall,502082
Carlos Santana,467793
Juan Uribe,346874
Abraham Almonte,501659
Roberto Pérez,547379
Chris Gimenez,460269
Marlon Byrd,407781
Brandon Guyer,446386
Coco Crisp,424825
Michael Brantley,488726
Erik González,570481
Collin Cowgill,518577
Jesús Aguilar,542583
Adam Moore,446192
Nick Hundley,460026
Mark Reynolds,448602
DJ LeMahieu,518934
Trevor Story,596115
Nolan Arenado,571448
Gerardo Parra,467827
Charlie Blackmon,453568
Carlos González,471865
Daniel Descalso,518614
Ryan Raburn,430605
Cristhian Adames,542436
David Dahl,621311
Tony Wolters,547172
Brandon Barnes,488681
Ben Paulsen,572019
Dustin Garneau,572863
Stephen Cardullo,506924
Tom Murphy,119572
Raimel Tapia,606132
Pat Valaika,642162
Jordan Patterson,641958
Rafael Ynoa,501255
James McCann,543510
Miguel Cabrera,408234
Ian Kinsler,435079
José Iglesias,578428
Nick Castellanos,592206
Justin Upton,457708
Cameron Maybin,457727
Victor Martinez,400121
Jarrod Saltalamacchia,457454
Andrew Romine,461865
Mike Aviles,449107
Tyler Collins,607385
Anthony Gose,543238
Steven Moya,570615
Casey McGehee,431171
JaCoby Jones,592444
Bobby Wilson,435064
Dixon Machado,553988
Alex Presley,502100
John Hicks,543308
Jason Castro,488771
Marwin Gonzalez,503556
Jose Altuve,514888
Carlos Correa,621043
Luis Valbuena,472528
Colby Rasmus,458675
Carlos Gómez,460576
George Springer,543807
Evan Gattis,594828
Jake Marisnick,545350
Tyler White,643603
Alex Bregman,608324
Preston Tucker,605512
Yuli Gurriel,493329
Tony Kemp,643393
Teoscar Hernández,606192
Danny Worth,519445
Erik Kratz,456124
Colin Moran,592567
Max Stassi,545358
Matt Duffy,592274
Salvador Perez,521692
Eric Hosmer,543333
Whit Merrifield,593160
Alcides Escobar,444876
Cheslor Cuthbert,596144
Alex Gordon,460086
Lorenzo Cain,456715
Paulo Orlando,449181
Kendrys Morales,434778
Jarrod Dyson,502481
Christian Colón,518568
Omar Infante,408299
Adalberto Mondesí,609275
Drew Butera,460077
Mike Moustakas,519058
Brett Eibner,518649
Rey Fuentes,571681
Billy Burns,542993
Hunter Dozier,641531
Daniel Nava,537953
Tony Cruz,488810
Terrance Gore,605253
Carlos Pérez,542208
Johnny Giavotella,543213
Andrelton Simmons,592743
Yunel Escobar,488862
Rafael Ortega,542364
Mike Trout,545361
Kole Calhoun,594777
Albert Pujols,405395
Jefry Marte,527043
Jett Bandy,542908
Gregorio Petit,463610
Cliff Pennington,460060
Shane Robinson,453203
Nick Buss,502544
Kaleb Cowart,592230
Geovany Soto,434567
Craig Gentry,502226
Todd Cunningham,592239
Juan Graterol,492802
Brendan Ryan,453895
Yasmani Grandal,518735
Adrián González,408236
Chase Utley,400284
Corey Seager,608369
Justin Turner,457759
Howie Kendrick,435062
