Name,PlayerID
Chase Anderson,502624
Jeremy Hellickson,476451
Robbie Ray,592662
Patrick Corbin,571578
Brad Ziegler,446899
Andrew Chafin,605177
Randall Delgado,517414
Daniel Hudson,543339
Oliver Pérez,424144
Josh Collmenter,518567
Addison Reed,592665
Zack Godley,643327
Archie Bradley,605151
David Hernandez,456696
Allen Webster,543903
Enrique Burgos,111709
Jhoulys Chacín,468504
Matt Reynolds,519186
Evan Marshall,605359
Silvino Bracho,611093
Keith Hessler,594857
Matt Stites,592781
Dominic Leone,608678
Shelby Miller,571946
Julio Teheran,527054
Alex Wood,622072
Williams Pérez,554234
Matt Wisler,605538
Mike Foltynewicz,592314
Jason Grilli,276351
Jim Johnson,462382
Luis Avilán,501593
Brandon Cunniff,594792
Arodys Vizcaíno,527055
Eric Stults,445590
David Aardsma,430911
Ryan Weber,543901
Andrew McKirahan,605374
Manny Banuelos,544365
Trevor Cahill,502239
Edwin Jackson,429719
Matt Marksberry,621408
Cody Martin,592533
Ryan Kelly,502462
Jake Brigham,502010
Ross Detwiler,446321
Nick Masset,434665
Danny Burawa,592181
Peter Moylan,493247
Ian Thomas,621962
Jason Frasor,430630
Michael Kohn,543409
Donnie Veal,453264
David Carpenter,502304
Dana Eveland,445968
Dan Winkler,595465
Juan Jaime,462089
John Cornely,607405
Jonny Gomes,430404
Wei-Yin Chen,612672
Ubaldo Jiménez,434622
Chris Tillman,501957
Miguel González,456068
Kevin Gausman,592332
Bud Norris,502032
Zack Britton,502154
Brad Brach,542960
Darren O'Day,503285
Brian Matusz,451085
Tommy Hunter,488984
Chaz Roe,475054
Tyler Wilson,592869
Mychal Givens,571710
Jason García,592329
Oliver Drake,543118
Jorge Rondon,504083
Steve Johnson,489002
Wesley Wright,449079
Cesar Cabral,501627
Wade Miley,489119
Rick Porcello,519144
Joe Kelly,116950
Eduardo Rodriguez,593958
Clay Buchholz,453329
Henry Owens,596064
Koji Uehara,493157
Alexi Ogando,468396
Robbie Ross,543726
Junichi Tazawa,547749
Tommy Layne,518927
Steven Wright,453214
Craig Breslow,444520
Justin Masterson,475416
Matt Barnes,598264
Rich Hill,448179
Heath Hembree,592390
Jean Machi,466948
Edward Mujica,465629
Noé Ramirez,598287
Anthony Varvaro,460008
Jonathan Aro,608167
Brian Johnson,598271
Ryan Cook,475857
Roman Mendez,542669
Dalier Hinojosa,648737
Jeff Samardzija,502188
