Name,PlayerID
Zac Gallen,668678
Luke Weaver,596133
Madison Bumgarner,518516
Merrill Kelly,518876
Robbie Ray,592662
Archie Bradley,605151
Stefan Crichton,592233
Junior Guerra,448855
Héctor Rondón,444468
Yoan López,661255
Alex Young,622065
Taylor Clarke,664199
Taylor Widener,642203
Riley Smith,642092
Kevin Ginkel,656464
Caleb Smith,592761
Keury Mella,622492
Travis Bergen,664157
Andrew Chafin,605177
Artie Lewicki,592499
Joel Payamps,606303
Joe Mantiply,573009
Matt Grace,594840
Silvino Bracho,611093
Carson Kelly,608348
Jeremy Beasley,676886
Max Fried,608331
Kyle Wright,657140
Ian Anderson,666120
Touki Toussaint,657053
Robbie Erlin,572362
Huascar Ynoa,660623
Mark Melancon,453343
Tyler Matzek,554431
Shane Greene,572888
Luke Jackson,592426
Josh Tomlin,458708
Grant Dayton,594795
Chris Martin,455119
Darren O'Day,503285
Will Smith,519293
Bryse Wilson,669060
Michael Soroka,647336
Sean Newcomb,656794
Jacob Webb,657097
Tommy Milone,543548
Jhoulys Chacín,468504
Chad Sobotka,656977
Mike Foltynewicz,592314
Cole Hamels,430935
Chris Rusin,543734
Tucker Davidson,656353
Patrick Weigel,622256
Charlie Culberson,518586
Alex Cobb,502171
John Means,607644
Jorge López,605347
Asher Wojciechowski,592879
Keegan Akin,669211
Cole Sulser,642121
Travis Lakins,664042
Paul Fry,643316
Tanner Scott,656945
Miguel Castro,612434
Thomas Eshelman,664045
Wade LeBlanc,453281
Dean Kremer,665152
Dillon Tate,622253
Shawn Armstrong,542888
Evan Phillips,623465
César Valdez,491624
Mychal Givens,571710
Hunter Harvey,640451
Bruce Zimmermann,669145
David Hess,605276
Branden Kline,571858
Carson Fulmer,608334
Richard Bleier,542947
Cody Carroll,606944
Bryan Holaday,592407
Martín Pérez,527048
Nathan Eovaldi,543135
Chris Mazza,607391
Zack Godley,643327
Matt Barnes,598264
Ryan Weber,543901
Phillips Valdez,570488
Ryan Brasier,518489
Austin Brice,592169
Colten Brewer,605155
Jeffrey Springs,605488
Tanner Houck,656557
Josh Osich,592612
Dylan Covey,592229
Mike Kickham,592464
Robert Stock,476594
Marcus Walden,519393
Kyle Hart,606996
Nick Pivetta,601713
Heath Hembree,592390
Matt Hall,664180
Darwinzon Hernández,650382
Andrew Triggs,592811
Josh Taylor,657031
Brandon Workman,519443
Robinson Leyer,622490
Domingo Tapia,593619
Tzu-Wei Lin,624407
Kevin Plawecki,608700
José Peraza,606299
Lucas Giolito,608337
Dallas Keuchel,572971
Dylan Cease,656302
Dane Dunning,641540
Reynaldo López,625643
Alex Colomé,517008
Matt Foster,641582
Jimmy Cordero,622772
Evan Marshall,605359
Steve Cishek,518553
Gio Gonzalez,461829
Codi Heuer,676051
Ross Detwiler,446321
Jace Fry,605240
Aaron Bummer,607481
Carlos Rodón,607074
Zack Burdi,641420
Jonathan Stiever,680692
Garrett Crochet,676979
Ian Hamilton,641656
José Ruiz,614179
Alex McRae,656725
Kelvin Herrera,516969
Jimmy Lambert,669424
Drew Anderson,449776
Brady Lail,621078
Kyle Hendricks,543294
Yu Darvish,506433
Alec Mills,621219
Jon Lester,452657
Adbert Alzolay,640470
Tyler Chatwood,543022
Jeremy Jeffress,502026
Ryan Tepera,572193
Dan Winkler,595465
Rowan Wick,592858
Kyle Ryan,594986
Craig Kimbrel,518886
Colin Rea,607067
Jason Adam,592094
José Quintana,500779
Casey Sadler,594987
Tyson Miller,668338
Rex Brothers,571521
James Norwood,656803
Brad Wieck,623364
Dillon Maples,596027
Matt Dermody,571616
Brailyn Marquez,666622
Trevor Bauer,545333
Luis Castillo,112116
Sonny Gray,543243
Tyler Mahle,641816
Anthony DeSclafani,543101
Wade Miley,489119
Raisel Iglesias,628452
Michael Lorenzen,547179
Lucas Sims,608371
Nate Jones,518858
Amir Garrett,607237
Tejay Antone,622088
Robert Stephenson,596112
Cody Reed,642003
Tyler Thornburg,592804
Brooks Raley,548384
Matt Davidson,571602
Joel Kuhnel,669270
Pedro Strop,467008
Sal Romano,607219
Jesse Biddle,592145
Shane Bieber,669456
Aaron Civale,650644
Carlos Carrasco,471911
Zach Plesac,668676
Triston McKenzie,663474
Mike Clevinger,605182
Brad Hand,543272
James Karinchak,675916
Nick Wittgren,621295
Phil Maton,664208
Oliver Pérez,424144
Adam Plutko,592644
Cam Hill,657611
Cal Quantrill,615698
Adam Cimber,643256
Logan Allen,671106
Dominic Leone,608678
Kyle Nelson,669459
Germán Márquez,608566
Antonio Senzatela,622608
Kyle Freeland,607536
Ryan Castellani,624418
Jon Gray,592351
Daniel Bard,453268
Yency Almonte,622075
Carlos Estévez,608032
Tyler Kinley,641755
Jairo Díaz,545064
Jeff Hoffman,656546
Ashton Goudeau,623485
Antonio Santos,665733
Phillip Diehl,670426
James Pazos,572021
José Mujica,620445
Wade Davis,451584
Jesus Tinoco,622786
Joe Harvey,642840
AJ Ramos,573109
Tommy Doyle,656382
Drew Butera,460077
Spencer Turnbull,605513
Tarik Skubal,669373
Casey Mize,663554
Michael Fulmer,605242
Iván Nova,467100
Joe Jiménez,641729
José Cisnero,542585
Gregory Soto,642397
Bryan Garcia,650530
Buck Farmer,571656
Tyler Alexander,641302
Daniel Norris,596057
Rony García,665621
Kyle Funkhouser,608335
John Schreiber,670167
Nick Ramirez,598286
