Name,PlayerID
Chris Iannetta,455104
Paul Goldschmidt,502671
Brandon Drury,592273
Ketel Marte,606466
Jake Lamb,571875
Yasmany Tomás,630111
AJ Pollock,572041
David Peralta,444482
Daniel Descalso,518614
Chris Owings,572008
Grégor Blanco,453923
Chris Herrmann,543302
Jeff Mathis,425772
Nick Ahmed,605113
Rey Fuentes,571681
Adam Rosales,489267
Jeremy Hazelbaker,571757
Kristopher Negrón,502117
Christian Walker,572233
Ildemaro Vargas,545121
John Ryan,121589
Jack Reinheimer,595373
Tyler Flowers,452095
Freddie Freeman,518692
Brandon Phillips,408252
Dansby Swanson,621020
Adonis García,611177
Matt Kemp,461314
Ender Inciarte,542255
Nick Markakis,455976
Matt Adams,571431
Kurt Suzuki,435559
Johan Camargo,622666
Ozzie Albies,645277
Jace Peterson,607054
Rio Ruiz,547004
Danny Santana,542454
Lane Adams,572669
Sean Rodríguez,446481
Emilio Bonifácio,466988
David Freitas,571679
Micah Johnson,608672
Chase d'Arnaud,488818
Anthony Recker,489232
Tony Sanchez,506997
Welington Castillo,456078
Chris Davis,448801
Jonathan Schoop,570731
Manny Machado,592518
Trey Mancini,641820
Adam Jones,430945
Seth Smith,452234
Mark Trumbo,444432
Joey Rickard,572073
Caleb Joseph,543376
Tim Beckham,542921
Rubén Tejada,514913
Craig Gentry,502226
Austin Hays,669720
Ryan Flaherty,475247
Pedro Álvarez,476883
Anthony Santander,623993
Paul Janish,457926
Chance Sisco,642082
Francisco Peña,506747
Johnny Giavotella,543213
David Washington,572241
Christian Vázquez,543877
Mitch Moreland,519048
Dustin Pedroia,456030
Xander Bogaerts,593428
Rafael Devers,646240
Andrew Benintendi,643217
Mookie Betts,605141
Hanley Ramirez,434670
Sandy León,506702
Chris Young,432934
Deven Marrero,571918
Eduardo Núñez,456488
Brock Holt,571788
Josh Rutledge,592710
Pablo Sandoval,467055
Sam Travis,607752
Tzu-Wei Lin,624407
Marco Hernández,593523
Rajai Davis,434658
Steve Selsky,592731
Blake Swihart,596119
Omar Narváez,553882
José Abreu,547989
Tim Anderson,641313
Todd Frazier,453943
Melky Cabrera,466320
Adam Engel,641553
Avisaíl García,541645
Matt Davidson,571602
Leury Garcia,544725
Kevan Smith,607345
Tyler Saladino,573135
Yoán Moncada,660162
Alen Hanson,593700
Willy García,591994
Cody Asche,605125
Geovany Soto,434567
Rymer Liriano,542642
Jacob May,594576
Rob Brantly,542963
Willson Contreras,575929
Anthony Rizzo,519203
Ben Zobrist,450314
Addison Russell,608365
Kris Bryant,592178
Kyle Schwarber,656941
Albert Almora,546991
Jason Heyward,518792
Javier Báez,595879
Jon Jay,445055
Ian Happ,664023
Miguel Montero,471083
Alex Avila,488671
Victor Caratini,605170
René Rivera,425784
Jeimer Candelario,600869
Mike Freeman,502273
Matt Szczur,519333
Mark Zagunis,657145
Leonys Martín,547982
Taylor Davis,543089
Tucker Barnhart,571466
Joey Votto,458015
Scooter Gennett,571697
Zack Cozart,446359
Eugenio Suárez,553993
Adam Duvall,594807
Billy Hamilton,571740
Scott Schebler,594988
José Peraza,606299
Patrick Kivlehan,623182
Devin Mesoraco,519023
Jesse Winker,608385
Arismendy Alcántara,570489
Stuart Turner,642156
Phil Ervin,640447
Zach Vincej,572227
Chad Wallach,595453
Yan Gomes,543228
Carlos Santana,467793
Jason Kipnis,543401
Francisco Lindor,596019
José Ramírez,542432
Michael Brantley,488726
Bradley Zimmer,605548
Jay Bruce,457803
Edwin Encarnación,429665
Austin Jackson,457706
Lonnie Chisenhall,502082
Roberto Pérez,547379
Abraham Almonte,501659
Brandon Guyer,446386
Yandy Díaz,650490
Gio Urshela,570482
Erik González,570481
Daniel Robertson,621002
Tyler Naquin,571980
Greg Allen,656185
Francisco Mejía,642336
Michael Martinez,492841
Tony Wolters,547172
Mark Reynolds,448602
DJ LeMahieu,518934
Trevor Story,596115
Nolan Arenado,571448
Gerardo Parra,467827
Charlie Blackmon,453568
Carlos González,471865
Ian Desmond,435622
Pat Valaika,642162
Alexi Amarista,506560
Jonathan Lucroy,518960
Raimel Tapia,606132
Ryan Hanigan,452672
Dustin Garneau,572863
Stephen Cardullo,506924
Mike Tauchman,643565
Tom Murphy,119572
Ryan McMahon,641857
Cristhian Adames,542436
James McCann,543510
Miguel Cabrera,408234
Ian Kinsler,435079
José Iglesias,578428
Nick Castellanos,592206
Justin Upton,457708
Mikie Mahtook,543484
Victor Martinez,400121
Andrew Romine,461865
Alex Presley,502100
John Hicks,543308
Dixon Machado,553988
Tyler Collins,607385
JaCoby Jones,592444
Jim Adduci,110073
Efren Navarro,519068
Bryan Holaday,592407
Brian McCann,435263
Yuli Gurriel,493329
Jose Altuve,514888
Carlos Correa,621043
Alex Bregman,608324
Nori Aoki,493114
George Springer,543807
Josh Reddick,502210
Carlos Beltrán,136860
Marwin Gonzalez,503556
Evan Gattis,594828
Jake Marisnick,545350
Derek Fisher,605233
Tyler White,643603
Cameron Maybin,457727
Juan Centeno,518542
Tony Kemp,643393
Max Stassi,545358
Colin Moran,592567
Teoscar Hernández,606192
Salvador Perez,521692
Eric Hosmer,543333
