Name,PlayerID
Gabriel Moreno,672515
Christian Walker,572233
Ketel Marte,606466
Geraldo Perdomo,672695
Josh Rojas,668942
Alek Thomas,677950
Jake McCarthy,664983
Pavin Smith,656976
Corbin Carroll,682998
Evan Longoria,446334
Emmanuel Rivera,656896
Nick Ahmed,605113
Dominic Fletcher,666150
Jose Herrera,645444
Kyle Lewis,641786
Sean Murphy,669221
Matt Olson,621566
Ozzie Albies,645277
Orlando Arcia,606115
Austin Riley,663586
Eddie Rosario,592696
Michael Harris,671739
Marcell Ozuna,542303
Kevin Pillar,607680
Travis d'Arnaud,518595
Sam Hilliard,656541
Vaughn Grissom,687093
Eli White,642201
Chadwick Tromp,644433
Ehire Adrianza,501303
Braden Shewmake,669699
Nick Solak,669256
Adley Rutschman,668939
Ryan Mountcastle,663624
Adam Frazier,624428
Jorge Mateo,622761
Gunnar Henderson,683002
Austin Hays,669720
Cedric Mullins,656775
Anthony Santander,623993
Ryan O'Hearn,656811
Ramón Urías,602104
James McCann,543510
Ryan McKenna,663630
Terrin Vavra,679631
Aaron Hicks,543305
Kyle Stowers,669065
Joey Ortiz,687401
Josh Lester,623507
Anthony Bemboom,621532
Connor Wong,657136
Triston Casas,671213
Enmanuel Valdez,665839
Enrique Hernández,571771
Rafael Devers,646240
Masataka Yoshida,807799
Jarren Duran,680776
Alex Verdugo,657077
Justin Turner,457759
Rob Refsnyder,608701
Reese McGuire,624512
Raimel Tapia,606132
Christian Arroyo,624414
Pablo Reyes,622569
Yu Chang,644374
Adam Duvall,594807
Bobby Dalbec,666915
Yasmani Grandal,518735
Andrew Vaughn,683734
Romy Gonzalez,663853
Tim Anderson,641313
Yoán Moncada,660162
Andrew Benintendi,643217
Gavin Sheets,657757
Eloy Jiménez,650391
Elvis Andrus,462101
Jake Burger,669394
Seby Zavala,664874
Hanser Alberto,593643
Oscar Colás,693049
Lenyn Sosa,672820
Clint Frazier,640449
Adam Haseley,656514
Carlos Pérez,542208
Jake Marisnick,545350
Billy Hamilton,571740
Yan Gomes,543228
Trey Mancini,641820
Nico Hoerner,663538
Dansby Swanson,621020
Patrick Wisdom,621550
Ian Happ,664023
Cody Bellinger,641355
Seiya Suzuki,673548
Eric Hosmer,543333
Nick Madrigal,663611
Christopher Morel,666624
Matt Mervis,670223
Tucker Barnhart,571466
Mike Tauchman,643565
Miles Mastrobuoni,670156
Miguel Amaya,665804
Edwin Rios,621458
Nelson Velázquez,676369
Luis Torrens,620443
Curt Casali,592200
Spencer Steer,668715
Jonathan India,663697
Jose Barrero,676480
Nick Senzel,669222
Jake Fraley,641584
TJ Friedl,670770
Wil Myers,571976
Tyler Stephenson,663886
Kevin Newman,621028
Stuart Fairchild,656413
Matt McLain,680574
Henry Ramos,592656
Luke Maile,571912
Will Benson,666181
Jason Vosler,613564
Matt Reynolds,519186
Mike Zunino,572287
Josh Naylor,647304
Andrés Giménez,665926
Amed Rosario,642708
José Ramírez,542432
Steven Kwan,680757
Myles Straw,664702
Will Brennan,686823
Josh Bell,458679
Gabriel Arias,672356
Cam Gallagher,595956
Oscar Gonzalez,660757
Tyler Freeman,671289
David Fry,681807
Brayan Rocchio,677587
Meibrys Viloria,650619
Bo Naylor,666310
Elias Díaz,553869
Alan Trejo,676701
Ezequiel Tovar,678662
Ryan McMahon,641857
Jurickson Profar,595777
Brenton Doyle,686668
Kris Bryant,592178
Charlie Blackmon,453568
Randal Grichuk,545341
Harold Castro,605612
Mike Moustakas,519058
Yonathan Daza,602074
Elehuris Montero,660707
Nolan Jones,666134
Austin Wynns,642851
Michael Toglia,669911
Brian Serven,661531
Jake Rogers,668670
Spencer Torkelson,679529
Jonathan Schoop,570731
Javier Báez,595879
Nick Maton,665155
Akil Baddoo,668731
Riley Greene,682985
Matt Vierling,663837
Miguel Cabrera,408234
Zach McKinstry,656716
Eric Haase,606992
Andy Ibáñez,628451
Kerry Carpenter,681481
Zack Short,670097
Tyler Nevin,663527
Austin Meadows,640457
Ryan Kreidler,668952
Martín Maldonado,455117
José Abreu,547989
Mauricio Dubón,643289
Jeremy Peña,665161
Alex Bregman,608324
Corey Julks,667452
Jake Meyers,676694
Kyle Tucker,663656
Yordan Alvarez,670541
Chas McCormick,676801
Yainer Diaz,673237
David Hensley,682073
Jose Altuve,514888
César Salazar,663967
Rylan Bannon,676625
Salvador Perez,521692
Vinnie Pasquantino,686469
Michael Massey,686681
Bobby Witt,677951
Maikel Garcia,672580
Edward Olivares,658668
Kyle Isbel,664728
MJ Melendez,669004
Franmil Reyes,614177
Nick Pratto,668472
Nicky Lopez,670032
Hunter Dozier,641531
Matt Duffy,592274
Freddy Fermin,666023
Nate Eaton,681987
Drew Waters,671221
Matt Thaiss,642136
Gio Urshela,570482
Brandon Drury,592273
Zach Neto,687263
Anthony Rendon,543685
Taylor Ward,621493
Mike Trout,545361
Hunter Renfroe,592669
Shohei Ohtani,660271
Luis Rengifo,650859
Chad Wallach,595453
Mickey Moniak,666160
Jared Walsh,665120
Logan O'Hoppe,681351
Jake Lamb,571875
Brett Phillips,621433
David Fletcher,664058
Livan Soto,670869
Jo Adell,666176
Chris Okey,608360
Will Smith,519293
Freddie Freeman,518692
Miguel Vargas,678246
Miguel Rojas,500743
Max Muncy,571970
David Peralta,444482
James Outman,681546
Mookie Betts,605141
Chris Taylor,621035
Jason Heyward,518792
Austin Barnes,605131
Trayce Thompson,572204
Michael Busch,683737
Luke Williams,663897
Yonny Hernández,660634
Nick Fortes,663743
Yuli Gurriel,493329
Luis Arraez,650333
Jon Berti,542932
Jean Segura,516416
Jesús Sánchez,660821
Jorge Soler,624585
Garrett Cooper,643265
Garrett Hampson,641658
Jacob Stallings,607732
Joey Wendle,621563
Avisaíl García,541645
Jonathan Davis,641505
Peyton Burdick,680814
Xavier Edwards,669364
William Contreras,661388
Rowdy Tellez,642133
Brice Turang,668930
Willy Adames,642715
Brian Anderson,605119
Christian Yelich,592885
Joey Wiemer,686894
Tyrone Taylor,621438
Jesse Winker,608385
Owen Miller,680911
Victor Caratini,605170
Mike Brosseau,670712
Luke Voit,572228
Garrett Mitchell,669003
Andruw Monasterio,655316
Blake Perkins,663368
Darin Ruf,573131
Luis Urías,649966
Jon Singleton,572138
Abraham Toro,647351
Christian Vázquez,543877
Donovan Solano,456781
Jorge Polanco,593871
Carlos Correa,621043
Jose Miranda,669304
Trevor Larnach,663616
Max Kepler,596146
Byron Buxton,621439
Joey Gallo,608336
Willi Castro,650489
Kyle Farmer,571657
Alex Kirilloff,666135
Ryan Jeffers,680777
Nick Gordon,624503
Edouard Julien,666397
Royce Lewis,668904
Kyle Garlick,664247
Matt Wallner,670242
Jose Trevino,624431
Anthony Rizzo,519203
Gleyber Torres,650402
Anthony Volpe,683011
DJ LeMahieu,518934
Oswaldo Cabrera,665828
Harrison Bader,664056
Aaron Judge,592450
Willie Calhoun,641432
Isiah Kiner-Falefa,643396
Kyle Higashioka,543309
Jake Bauers,641343
Giancarlo Stanton,519317
Franchy Cordero,614173
Josh Donaldson,518626
Oswald Peraza,672724
Greg Allen,656185
Billy McKinney,641856
Ben Rortvedt,666163
Estevan Florial,664314
Francisco Alvarez,682626
Pete Alonso,624413
Jeff McNeil,643446
Francisco Lindor,596019
Brett Baty,683146
Mark Canha,592192
Brandon Nimmo,607043
Starling Marte,516782
Tommy Pham,502054
Eduardo Escobar,500871
Luis Guillorme,641645
Tomás Nido,621512
Mark Vientos,668901
Omar Narváez,553882
Tim Locastro,641796
Gary Sánchez,596142
Michael Perez,605421
Shea Langeliers,669127
Ryan Noda,676116
Tony Kemp,643393
Nick Allen,110139
Jace Peterson,607054
JJ Bleday,668709
Esteury Ruiz,665923
Ramón Laureano,657656
Brent Rooker,667670
Aledmys Díaz,649557
Jesús Aguilar,542583
Seth Brown,664913
Kevin Smith,675656
Conner Capel,668843
Jordan Diaz,672478
Jonah Bride,681146
Tyler Wade,642180
Alec Bohm,664761
Bryson Stott,681082
Trea Turner,607208
Edmundo Sosa,624641
Kyle Schwarber,656941
Brandon Marsh,669016
Nick Castellanos,592206
Bryce Harper,547180
Kody Clemens,665019
Josh Harrison,543281
Jake Cave,595909
Garrett Stubbs,596117
Cristian Pache,665506
Dalton Guthrie,656495
Drew Ellis,656403
Darick Hall,669742
Austin Hedges,595978
Carlos Santana,467793
Tucupita Marcano,672779
Ke'Bryan Hayes,663647
Bryan Reynolds,668804
Jack Suwinski,669261
Connor Joe,656582
Andrew McCutchen,457705
Rodolfo Castro,666801
Jason Delay,641511
Mark Mathias,664029
Josh Palacios,641943
Oneil Cruz,665833
Canaan Smith-Njigba,675986
Miguel Andujar,609280
Chris Owings,572008
Tyler Heineman,623168
Drew Maggi,543482
Austin Nola,543592
Jake Cronenworth,630105
Ha-Seong Kim,673490
Xander Bogaerts,593428
Manny Machado,592518
Juan Soto,665742
Trent Grisham,663757
Matt Carpenter,572761
Nelson Cruz,112906
Rougned Odor,596059
Brandon Dixon,641525
José Azocar,640492
Brett Sullivan,664954
Luis Campusano,669134
David Dahl,621311
Alfonso Rivas,663845
Adam Engel,641553
Joey Bart,663698
Thairo Estrada,642731
Brandon Crawford,543063
Mitch Haniger,571745
Mike Yastrzemski,573262
Michael Conforto,624424
Joc Pederson,592626
Blake Sabol,666165
Wilmer Flores,527038
Casey Schmitt,669477
David Villar,681584
Brett Wisely,689172
Patrick Bailey,672275
Bryce Johnson,669369
Austin Slater,596103
Heliot Ramos,671218
Roberto Pérez,547379
Cal Stevenson,670276
Matt Beaty,607461
Cal Raleigh,663728
Ty France,664034
Kolten Wong,543939
Eugenio Suárez,553993
Jarred Kelenic,672284
Julio Rodríguez,677594
Teoscar Hernández,606192
AJ Pollock,572041
José Caballero,676609
Tom Murphy,119572
Taylor Trammell,666211
Sam Haggerty,664059
Cooper Hummel,669450
Mike Ford,645801
Dylan Moore,664238
Willson Contreras,575929
Paul Goldschmidt,502671
Nolan Gorman,669357
Paul DeJong,657557
