Name,PlayerID
Merrill Kelly,518876
Robbie Ray,592662
Zack Greinke,425844
Taylor Clarke,664199
Alex Young,622065
Luke Weaver,596133
Archie Bradley,605151
Matt Andriese,542882
Yoan López,661255
Yoshihisa Hirano,673633
Andrew Chafin,605177
Zack Godley,643327
Mike Leake,502190
Zac Gallen,668678
Jon Duplantier,641541
Greg Holland,518813
Stefan Crichton,592233
Kevin Ginkel,656464
Matt Koch,571863
James Sherfy,642073
Robby Scott,582494
Joel Payamps,606303
John Ryan,121589
Alex Avila,488671
Caleb Joseph,543376
Taijuan Walker,592836
Michael Soroka,647336
Julio Teheran,527054
Max Fried,608331
Mike Foltynewicz,592314
Dallas Keuchel,572971
Kevin Gausman,592332
Luke Jackson,592426
Josh Tomlin,458708
Sean Newcomb,656794
Anthony Swarzak,461872
Jerry Blevins,460283
Touki Toussaint,657053
Jacob Webb,657097
Chad Sobotka,656977
Shane Greene,572888
Dan Winkler,595465
Mark Melancon,453343
Bryse Wilson,669060
Kyle Wright,657140
Chris Martin,455119
Wes Parsons,641149
Grant Dayton,594795
Jesse Biddle,592145
Shane Carle,641438
Jeremy Walker,668683
Darren O'Day,503285
Jonny Venters,458924
Arodys Vizcaíno,527055
Huascar Ynoa,660623
Charlie Culberson,518586
Dylan Bundy,605164
John Means,607644
Andrew Cashner,488768
Asher Wojciechowski,592879
David Hess,605276
Aaron Brooks,605156
Mychal Givens,571710
Miguel Castro,612434
Paul Fry,643316
Richard Bleier,542947
Shawn Armstrong,542888
Gabriel Ynoa,593679
Dan Straily,573185
Branden Kline,571858
Jimmy Yacabonis,642231
Thomas Eshelman,664045
Evan Phillips,623465
Tanner Scott,656945
Dillon Tate,622253
Ty Blach,621389
Chandler Shepherd,605469
Josh Lucas,572998
Josh Rogers,642028
Alex Cobb,502171
Yefry Ramírez,606162
Tayler Scott,605463
Ryan Eades,592280
Hunter Harvey,640451
Stevie Wilkerson,592859
Nate Karns,501992
Matt Wotherspoon,642226
Luis Ortiz,656814
Sean Gilmartin,543219
Chris Davis,448801
Hanser Alberto,593643
Jesús Sucre,491696
Pedro Araújo,606478
José Rondon,602922
Eduardo Rodriguez,593958
Rick Porcello,519144
Chris Sale,519242
David Price,456034
Nathan Eovaldi,543135
Brandon Workman,519443
Marcus Walden,519393
Matt Barnes,598264
Ryan Brasier,518489
Colten Brewer,605155
Hector Velázquez,584171
Josh Taylor,657031
Ryan Weber,543901
Brian Johnson,598271
Heath Hembree,592390
Darwinzon Hernández,650382
Travis Lakins,664042
Mike Shawaryn,642067
Tyler Thornburg,592804
Jhoulys Chacín,468504
Bobby Poyner,596074
Trevor Kelley,665001
Steven Wright,453214
Erasmo Ramírez,541640
Eduardo Núñez,456488
Chris Owings,572008
Iván Nova,467100
Reynaldo López,625643
Lucas Giolito,608337
Dylan Cease,656302
Ross Detwiler,446321
Dylan Covey,592229
Alex Colomé,517008
Josh Osich,592612
Aaron Bummer,607481
Jace Fry,605240
Kelvin Herrera,516969
Manny Banuelos,544365
Evan Marshall,605359
José Ruiz,614179
Jimmy Cordero,622772
Carlos Rodón,607074
Juan Minaya,573668
Carson Fulmer,608334
Héctor Santiago,502327
Ryan Burr,621114
Ervin Santana,429722
Odrisamer Despaigne,628333
Nate Jones,518858
Thyago Vieira,600986
Caleb Frare,621350
Yu Darvish,506433
Kyle Hendricks,543294
Jon Lester,452657
José Quintana,500779
Cole Hamels,430935
Craig Kimbrel,518886
Steve Cishek,518553
Kyle Ryan,594986
Brandon Kintzler,445213
Pedro Strop,467008
Tyler Chatwood,543022
Brad Brach,542960
Alec Mills,621219
Rowan Wick,592858
Mike Montgomery,543557
David Phelps,475479
Derek Holland,502706
Adbert Alzolay,640470
Dillon Maples,596027
Allen Webster,543903
Randy Rosario,600968
Brad Wieck,623364
James Norwood,656803
Tim Collins,525768
Danny Hultzen,543343
Victor Caratini,605170
Xavier Cedeño,458584
Tony Barnette,501817
Ben Zobrist,450314
Daniel Descalso,518614
Taylor Davis,543089
Luis Castillo,112116
Sonny Gray,543243
Anthony DeSclafani,543101
Tyler Mahle,641816
Tanner Roark,543699
Raisel Iglesias,628452
Michael Lorenzen,547179
Robert Stephenson,596112
Amir Garrett,607237
Jared Hughes,453172
Trevor Bauer,545333
Lucas Sims,608371
David Hernandez,456696
Alex Wood,622072
Wandy Peralta,593974
Zach Duke,435043
Sal Romano,607219
Joel Kuhnel,669270
Jimmy Herget,623474
Cody Reed,642003
Keury Mella,622492
José Peraza,606299
Kyle Farmer,571657
Shane Bieber,669456
Mike Clevinger,605182
