Name,PlayerID
Carson Kelly,608348
Christian Walker,572233
Wilmer Flores,527038
Nick Ahmed,605113
Eduardo Escobar,500871
David Peralta,444482
Ketel Marte,606466
Adam Jones,430945
Jarrod Dyson,502481
Tim Locastro,641796
Jake Lamb,571875
Ildemaro Vargas,545121
Alex Avila,488671
Josh Rojas,668942
Kevin Cron,605196
Blake Swihart,596119
John Ryan,121589
Caleb Joseph,543376
Abraham Almonte,501659
Domingo Leyba,642736
Yasmany Tomás,630111
Tyler Flowers,452095
Freddie Freeman,518692
Ozzie Albies,645277
Dansby Swanson,621020
Josh Donaldson,518626
Austin Riley,663586
Nick Markakis,455976
Brian McCann,435263
Johan Camargo,622666
Matt Joyce,459964
Ender Inciarte,542255
Charlie Culberson,518586
Adam Duvall,594807
Rafael Ortega,542364
Adeiny Hechavarria,588751
Billy Hamilton,571740
Francisco Cervelli,465041
Alex Jackson,656577
Pedro Severino,600474
Chris Davis,448801
Jonathan Villar,542340
Richie Martin,621006
Rio Ruiz,547004
Stevie Wilkerson,592859
Trey Mancini,641820
Renato Núñez,600524
Hanser Alberto,593643
Anthony Santander,623993
Chance Sisco,642082
DJ Stewart,621466
Joey Rickard,572073
Keon Broxton,542979
Jace Peterson,607054
Austin Hays,669720
Cedric Mullins,656775
Austin Wynns,642851
Jesús Sucre,491696
Mason Williams,592863
Mark Trumbo,444432
Drew Jackson,623515
José Rondon,602922
Christian Vázquez,543877
Mitch Moreland,519048
Brock Holt,571788
Xander Bogaerts,593428
Rafael Devers,646240
Andrew Benintendi,643217
Mookie Betts,605141
Michael Chavis,656308
Sandy León,506702
Eduardo Núñez,456488
Sam Travis,607752
Marco Hernández,593523
Steve Pearce,456665
Gorkys Hernández,491676
Chris Owings,572008
Tzu-Wei Lin,624407
Dustin Pedroia,456030
Juan Centeno,518542
James McCann,543510
José Abreu,547989
Tim Anderson,641313
Yoán Moncada,660162
Eloy Jiménez,650391
Adam Engel,641553
Ryan Cordell,641477
Yonder Alonso,475174
Leury Garcia,544725
Welington Castillo,456078
Jon Jay,445055
Ryan Goins,572365
Charlie Tilson,605508
Zack Collins,641470
Daniel Palka,594953
Matt Skole,605474
Danny Mendick,664901
Seby Zavala,664874
Willson Contreras,575929
Anthony Rizzo,519203
Addison Russell,608365
Javier Báez,595879
Kris Bryant,592178
Kyle Schwarber,656941
Albert Almora,546991
Jason Heyward,518792
David Bote,623520
Victor Caratini,605170
Nick Castellanos,592206
Daniel Descalso,518614
Ben Zobrist,450314
Ian Happ,664023
Tony Kemp,643393
Nico Hoerner,663538
Robel García,596825
Jonathan Lucroy,518960
Carlos González,471865
Mark Zagunis,657145
Taylor Davis,543089
Martín Maldonado,455117
Jim Adduci,110073
Tucker Barnhart,571466
Joey Votto,458015
José Peraza,606299
José Iglesias,578428
Eugenio Suárez,553993
Jesse Winker,608385
Nick Senzel,669222
Yasiel Puig,624577
Derek Dietrich,518618
Josh VanMeter,642165
Phil Ervin,640447
Curt Casali,592200
Aristides Aquino,606157
Kyle Farmer,571657
Freddy Galvis,520471
Scott Schebler,594988
Scooter Gennett,571697
Matt Kemp,461314
Michael Lorenzen,547179
Alex Blandino,607468
Brian O'Grady,657434
Ryan Lavarnway,543432
Juan Graterol,492802
Christian Colón,518568
Roberto Pérez,547379
Carlos Santana,467793
Jason Kipnis,543401
Francisco Lindor,596019
José Ramírez,542432
Jake Bauers,641343
Óscar Mercado,640458
Tyler Naquin,571980
Franmil Reyes,614177
Leonys Martín,547982
Jordan Luplow,656669
Greg Allen,656185
Mike Freeman,502273
Kevin Plawecki,608700
Yu Chang,644374
Hanley Ramirez,434670
Bobby Bradley,656252
Eric Stamets,608715
Brad Miller,543543
Max Moroff,621559
Ryan Flaherty,475247
Eric Haase,606992
Bradley Zimmer,605548
Andrew Velazquez,623205
Tony Wolters,547172
Daniel Murphy,502517
Ryan McMahon,641857
Trevor Story,596115
Nolan Arenado,571448
Raimel Tapia,606132
Ian Desmond,435622
Charlie Blackmon,453568
David Dahl,621311
Garrett Hampson,641658
Chris Iannetta,455104
Mark Reynolds,448602
Yonathan Daza,602074
Sam Hilliard,656541
Pat Valaika,642162
Brendan Rodgers,663898
Joshua Fuentes,658069
Drew Butera,460077
Dom Nuñez,624513
Noel Cuevas,571595
Grayson Greiner,606988
Brandon Dixon,641525
Gordon Beckham,493596
Jordy Mercer,474568
Dawel Lugo,608475
Christin Stewart,621514
JaCoby Jones,592444
Miguel Cabrera,408234
Niko Goodrum,592348
Jeimer Candelario,600869
Harold Castro,605612
John Hicks,543308
Ronny Rodríguez,500135
Victor Reyes,622682
Travis Demeritte,641513
Josh Harrison,543281
Jake Rogers,668670
Willi Castro,650489
Dustin Peterson,640460
Bobby Wilson,435064
Mikie Mahtook,543484
Robinson Chirinos,455139
Yuli Gurriel,493329
Jose Altuve,514888
Carlos Correa,621043
Alex Bregman,608324
Michael Brantley,488726
Jake Marisnick,545350
Josh Reddick,502210
Yordan Alvarez,670541
George Springer,543807
Tyler White,643603
Aledmys Díaz,649557
Myles Straw,664702
Max Stassi,545358
Abraham Toro,647351
Kyle Tucker,663656
Jack Mayfield,608686
Derek Fisher,605233
Garrett Stubbs,596117
Ryan O'Hearn,656811
Whit Merrifield,593160
Adalberto Mondesí,609275
Hunter Dozier,641531
Alex Gordon,460086
Bubba Starling,605490
Jorge Soler,624585
Nicky Lopez,670032
Cheslor Cuthbert,596144
Meibrys Viloria,650619
Cam Gallagher,595956
Humberto Arteaga,600858
Lucas Duda,446263
Ryan McBroom,643436
Kelvin Gutiérrez,642721
Brett Phillips,621433
Nick Dini,664926
Terrance Gore,605253
Erick Mejia,625510
Jorge Bonifacio,593528
Frank Schwindel,643524
Albert Pujols,405395
Luis Rengifo,650859
Andrelton Simmons,592743
David Fletcher,664058
Brian Goodwin,571718
Mike Trout,545361
Kole Calhoun,594777
Shohei Ohtani,660271
Justin Upton,457708
Kevan Smith,607345
Justin Bour,571506
Matt Thaiss,642136
Zack Cozart,446359
Wilfredo Tovar,541600
Jared Walsh,665120
Dustin Garneau,572863
Anthony Bemboom,621532
César Puello,527049
Taylor Ward,621493
Michael Hermosillo,641684
Peter Bourjos,488721
Kaleb Cowart,592230
Jarrett Parker,592620
Kean Wong,642221
Austin Barnes,605131
Max Muncy,571970
Enrique Hernández,571771
Corey Seager,608369
Justin Turner,457759
Joc Pederson,592626
AJ Pollock,572041
Cody Bellinger,641355
Chris Taylor,621035
Alex Verdugo,657077
Matt Beaty,607461
Russell Martin,431145
Will Smith,519293
David Freese,501896
Gavin Lux,666158
Kristopher Negrón,502117
Edwin Rios,621458
Kyle Garlick,664247
Jedd Gyorko,576397
Rocky Gale,502570
Travis d'Arnaud,518595
Jorge Alfaro,595751
Garrett Cooper,643265
Starlin Castro,516770
Miguel Rojas,500743
Brian Anderson,605119
Curtis Granderson,434158
Lewis Brinson,621446
Harold Ramírez,623912
Neil Walker,435522
Jon Berti,542932
Martín Prado,445988
Isan Díaz,656371
Austin Dean,621573
JT Riddle,595375
Bryan Holaday,592407
Rosell Herrera,594011
Yadiel Rivera,592680
Chad Wallach,595453
Isaac Galloway,543194
Peter O'Brien,598284
Magneuris Sierra,642423
Tyler Heineman,623168
Wilkin Castillo,446868
Deven Marrero,571918
Yasmani Grandal,518735
Eric Thames,519346
Keston Hiura,669374
Orlando Arcia,606115
Mike Moustakas,519058
Ryan Braun,461334
Lorenzo Cain,456715
Christian Yelich,592885
Ben Gamel,592325
Travis Shaw,543768
Jesús Aguilar,542583
Hernán Pérez,541650
Trent Grisham,663757
Manny Piña,444489
Cory Spangenberg,605486
Tyler Saladino,573135
Tyler Austin,592122
David Freitas,571679
Tyrone Taylor,621438
Jacob Nottingham,641924
Mauricio Dubón,643289
Mitch Garver,641598
Jonathan Schoop,570731
Jorge Polanco,593871
Miguel Sanó,593934
Eddie Rosario,592696
Byron Buxton,621439
Max Kepler,596146
Nelson Cruz,112906
Marwin Gonzalez,503556
Luis Arraez,650333
Jason Castro,488771
Ehire Adrianza,501303
Jake Cave,595909
Willians Astudillo,553902
Ryan LaMarre,534606
Ronald Torreyes,591720
Ian Miller,641878
Gary Sánchez,596142
Luke Voit,572228
DJ LeMahieu,518934
Didi Gregorius,544369
Gio Urshela,570482
Mike Tauchman,643565
Brett Gardner,458731
Aaron Judge,592450
Edwin Encarnación,429665
Gleyber Torres,650402
Cameron Maybin,457727
Aaron Hicks,543305
Clint Frazier,640449
Austin Romine,519222
Mike Ford,645801
Tyler Wade,642180
Kendrys Morales,434778
Giancarlo Stanton,519317
Thairo Estrada,642731
Kyle Higashioka,543309
Miguel Andujar,609280
Greg Bird,595885
Breyvic Valera,591971
Troy Tulowitzki,453064
Wilson Ramos,467092
Pete Alonso,624413
Robinson Canó,429664
Amed Rosario,642708
Todd Frazier,453943
Juan Lagares,501571
Michael Conforto,624424
Jeff McNeil,643446
Brandon Nimmo,607043
Dominic Smith,642086
Tomás Nido,621512
Joe Panik,605412
Carlos Gómez,460576
Luis Guillorme,641645
Aaron Altherr,571437
Rajai Davis,434658
René Rivera,425784
Rubén Tejada,514913
Jed Lowrie,476704
Sam Haggerty,664059
Josh Phegley,572033
Matt Olson,621566
Jurickson Profar,595777
Marcus Semien,543760
Matt Chapman,656305
Robbie Grossman,543257
Ramón Laureano,657656
Stephen Piscotty,572039
Khris Davis,501981
Mark Canha,592192
Chad Pinder,640461
Chris Herrmann,543302
Seth Brown,664913
Nick Hundley,460026
Sheldon Neuse,641914
Sean Murphy,669221
Franklin Barreto,620439
Corban Joseph,543377
Beau Taylor,607333
Nick Martini,605361
Skye Bolt,621450
Rhys Hoskins,656555
César Hernández,514917
Jean Segura,516416
Maikel Franco,596748
Andrew McCutchen,457705
Scott Kingery,664068
Bryce Harper,547180
Adam Haseley,656514
Andrew Knapp,595284
Jay Bruce,457803
Sean Rodríguez,446481
Odúbel Herrera,546318
Corey Dickerson,572816
Roman Quinn,596451
Nick Williams,608384
Logan Morrison,489149
José Pirela,517369
Deivy Grullón,620453
Mitch Walding,605520
Dylan Cozens,622226
Rob Brantly,542963
Elias Díaz,553869
Josh Bell,458679
Adam Frazier,624428
Kevin Newman,621028
Colin Moran,592567
Bryan Reynolds,668804
Starling Marte,516782
Melky Cabrera,466320
José Osuna,591741
Jacob Stallings,607732
Gregory Polanco,570256
Cole Tucker,657061
Pablo Reyes,622569
Erik González,570481
JB Shuck,543776
Kevin Kramer,596012
Jake Elmore,518653
Jason Martin,641829
Steven Baron,571467
Austin Hedges,595978
Eric Hosmer,543333
